"grav";"catv";"sexe";"an_nais";"trajet";"voiture";"PL";"moto";"jour";"mois";"lum";"dep";"com";"agg";"casque";"gilet"
4;1;1;2006;5;1;0;0;2;8;1;"47";"47201";2;0;0
4;1;1;1992;0;1;0;0;3;8;1;"35";"35238";2;0;0
3;1;1;1951;5;0;0;1;3;8;1;"33";"33063";2;0;0
4;80;1;2005;0;1;0;0;3;8;1;"25";"25056";2;0;0
4;1;1;2005;5;0;1;0;3;8;1;"75";"75115";2;0;0
4;1;2;1973;5;1;0;0;3;8;1;"93";"93055";2;0;0
4;1;2;1968;0;1;0;0;2;8;1;"92";"92025";2;1;0
4;1;1;1996;9;1;0;0;3;8;3;"92";"92004";2;0;0
4;80;1;1997;0;1;0;0;29;5;1;"59";"59507";2;0;0
3;1;1;1988;0;0;0;1;28;5;1;"57";"57672";1;1;0
4;1;2;1970;1;0;0;0;30;5;1;"57";"57480";2;1;0
3;1;2;1976;5;1;0;0;4;8;1;"81";"81084";1;1;0
2;1;2;1954;5;0;0;0;4;8;1;"22";"22047";2;1;0
4;1;1;1973;1;0;0;0;30;5;1;"35";"35238";2;1;0
2;1;2;1993;9;0;1;0;29;5;1;"33";"33063";2;0;0
4;1;1;2005;0;1;0;0;30;5;1;"33";"33529";2;0;0
4;80;2;1958;9;0;0;0;29;5;1;"75";"75114";2;0;0
4;80;1;1966;1;0;0;0;30;5;1;"75";"75101";2;0;0
4;80;2;1997;1;0;0;0;29;5;1;"75";"75102";2;1;0
4;1;1;1984;0;1;0;0;30;5;1;"92";"92062";2;1;1
3;80;1;1948;5;1;0;0;22;1;1;"71";"71380";1;1;1
4;1;1;2008;5;1;0;0;31;5;1;"89";"89345";2;0;0
3;1;1;1984;0;1;0;0;30;5;1;"44";"44049";2;0;0
3;1;1;1980;0;0;0;1;29;5;1;"83";"83099";1;1;0
4;1;1;1968;-1;0;0;0;31;1;1;"44";"44109";2;1;0
4;1;1;2002;0;1;0;0;29;5;1;"69";"69389";2;0;0
4;1;2;1973;1;0;0;0;15;10;2;"45";"45234";2;1;0
4;1;1;2002;0;1;0;0;28;5;1;"64";"64024";2;1;0
4;1;1;1937;5;1;0;0;15;10;1;"10";"10297";2;0;0
4;1;1;1974;9;1;0;0;14;10;3;"75";"75115";2;0;0
4;1;2;1971;1;1;0;0;15;10;1;"92";"92040";2;1;0
2;1;1;1978;0;0;0;0;11;10;1;"42";"42052";2;0;0
4;1;2;2009;5;1;0;0;14;10;1;"01";"01348";1;1;0
3;80;2;1961;5;1;0;0;15;10;1;"14";"14277";1;1;0
4;1;1;1984;1;1;0;0;11;10;1;"33";"33527";2;0;0
3;1;1;1973;5;0;1;0;15;10;1;"42";"42256";1;1;0
2;1;1;1948;-1;0;0;0;16;6;1;"66";"66207";1;1;0
4;80;1;1992;4;1;0;0;13;10;2;"67";"67482";2;0;0
4;1;1;1936;5;1;0;0;13;10;1;"54";"54395";2;1;0
4;1;1;1982;5;1;0;0;9;10;1;"14";"14118";2;0;0
4;1;2;1972;9;0;0;0;4;10;1;"75";"75106";2;1;0
4;80;1;1998;4;0;0;0;14;10;1;"75";"75117";2;0;0
3;80;1;1966;1;1;0;0;14;10;1;"75";"75108";2;1;0
4;1;2;1963;9;0;0;0;14;10;1;"75";"75114";2;0;0
4;1;1;1988;1;0;0;0;14;10;1;"75";"75104";2;0;0
4;1;2;1993;0;1;0;0;14;10;1;"92";"92026";2;1;0
4;1;1;1969;5;1;0;0;15;10;1;"39";"39106";1;0;0
4;1;1;2001;2;0;0;0;14;3;1;"75";"75105";2;1;0
3;1;1;1970;1;0;0;1;14;3;1;"75";"75117";2;0;0
4;1;2;2010;2;0;0;1;14;3;1;"75";"75117";2;1;0
4;1;1;1958;5;0;0;0;14;3;1;"75";"75116";2;1;0
3;1;1;1992;1;1;0;0;14;3;1;"75";"75108";2;1;0
3;80;1;2004;5;0;0;1;1;7;3;"75";"75106";2;0;0
3;1;1;1955;0;1;0;0;14;3;1;"94";"94068";2;0;0
4;1;1;2000;5;1;0;0;1;7;2;"75";"75120";2;0;0
4;1;1;2004;5;1;0;0;14;3;1;"93";"93008";2;0;0
4;1;2;1988;5;0;0;1;2;7;1;"75";"75108";2;0;0
4;80;2;1980;9;1;0;0;2;7;1;"75";"75108";2;1;0
4;1;1;2003;5;1;0;0;13;3;1;"92";"92020";2;1;0
4;1;2;1974;9;0;0;0;2;7;1;"75";"75107";2;1;0
4;80;1;2003;5;0;0;1;1;7;1;"75";"75101";2;0;0
3;1;1;1997;0;1;0;0;14;3;3;"92";"92014";2;0;0
4;1;1;1953;5;0;1;0;13;3;1;"42";"42069";2;1;0
4;1;1;1963;0;1;0;0;15;3;1;"67";"67532";1;1;0
4;1;1;1959;5;1;0;0;13;3;1;"06";"06130";2;1;0
3;1;1;1960;0;0;1;0;1;7;1;"93";"93027";2;0;0
4;1;1;2005;5;0;0;0;2;7;3;"92";"92049";2;0;0
4;1;2;1991;5;0;0;0;2;7;3;"92";"92044";2;0;0
4;1;1;1995;9;0;0;0;2;7;1;"92";"92024";2;0;0
3;1;1;1950;5;0;0;0;13;3;1;"31";"31132";1;0;0
3;1;2;2000;1;0;0;0;2;7;1;"61";"61168";2;0;0
3;1;1;1946;0;0;0;0;2;7;1;"42";"42280";1;1;0
3;1;1;1962;5;0;0;0;29;6;1;"84";"84017";1;1;0
4;1;1;2008;5;1;0;0;13;3;1;"13";"13025";1;1;0
4;1;1;2007;5;1;0;0;13;3;1;"13";"13025";1;1;0
4;1;1;1958;9;1;0;0;14;3;1;"67";"67205";2;1;0
3;1;1;1989;0;1;0;0;28;6;2;"87";"87089";1;0;0
2;1;1;1936;5;1;0;0;15;3;1;"81";"81038";1;1;0
3;1;2;1965;5;0;0;0;14;3;1;"40";"40257";1;1;0
3;1;1;1953;5;1;0;0;2;7;1;"95";"95308";1;1;0
4;1;1;1971;5;0;0;1;2;7;1;"05";"05181";1;1;0
3;1;1;1967;5;1;0;0;2;7;1;"04";"04193";1;1;0
4;1;1;1964;5;1;0;0;2;7;1;"04";"04193";1;1;0
4;1;1;2006;0;1;0;0;13;3;3;"91";"91122";2;1;0
4;80;1;1998;1;0;0;0;1;7;1;"69";"69034";2;1;0
3;80;1;1964;5;1;0;0;12;3;1;"83";"83069";2;0;0
4;1;2;1978;0;0;0;0;12;3;1;"72";"72181";2;0;0
3;1;1;1957;5;1;0;0;28;6;1;"83";"83123";2;1;0
4;1;1;2013;0;0;0;0;27;6;1;"80";"80021";2;0;0
4;1;1;1952;0;1;0;0;13;3;1;"64";"64445";2;0;0
4;1;1;1973;9;1;0;0;1;7;1;"45";"45234";2;0;0
4;1;1;2006;5;1;0;0;30;6;3;"33";"33063";2;0;0
3;80;1;1999;9;0;1;0;13;3;1;"75";"75108";2;1;0
3;80;1;2005;2;1;0;0;12;3;1;"75";"75107";2;0;0
4;1;2;1976;9;1;0;0;12;3;1;"75";"75105";2;0;0
2;1;1;1959;5;1;0;0;28;6;1;"02";"02243";2;1;0
4;1;2;1995;5;0;0;1;1;7;1;"75";"75105";2;0;0
4;80;2;1964;5;0;0;0;1;7;1;"75";"75105";2;0;0
4;1;1;1978;5;1;0;0;1;7;1;"75";"75114";2;1;0
4;80;2;1943;5;1;0;0;1;7;1;"75";"75111";2;0;0
4;1;1;1972;1;1;0;0;1;7;1;"75";"75111";2;0;0
4;1;1;1983;5;0;0;1;1;7;1;"75";"75104";2;0;0
3;1;1;1965;9;1;0;0;21;11;1;"974";"97411";2;0;0
4;80;1;1998;5;1;0;0;30;6;3;"75";"75101";2;0;0
4;80;2;1998;1;0;0;1;21;11;1;"69";"69385";2;0;0
4;1;1;1967;2;0;0;0;21;11;1;"971";"97101";2;0;0
3;1;1;1969;3;1;0;0;20;11;1;"76";"76305";2;0;0
3;1;1;1969;1;0;0;0;19;11;3;"49";"49328";2;0;0
4;1;1;2011;5;1;0;0;20;11;3;"46";"46042";1;0;0
4;1;1;1999;0;1;0;0;20;11;1;"10";"10387";2;0;0
4;80;2;1989;5;0;0;0;21;11;3;"75";"75112";2;0;0
4;1;1;1962;5;1;0;0;20;11;3;"75";"75109";2;0;0
3;1;1;2003;5;1;0;0;21;11;2;"38";"38194";1;0;0
3;1;1;1959;5;1;0;0;16;4;1;"17";"17022";1;1;0
3;1;1;1952;5;1;0;0;20;4;1;"34";"34213";1;1;0
3;1;1;2007;5;1;0;0;20;4;1;"83";"83023";2;0;0
3;1;2;2007;0;1;0;0;31;7;1;"84";"84080";1;0;0
3;1;1;1949;5;1;0;0;18;7;1;"84";"84081";2;0;0
4;1;1;2007;5;1;0;0;18;9;1;"74";"74010";2;0;0
4;1;1;2014;5;1;0;0;1;9;1;"57";"57058";2;0;0
4;1;2;2000;5;1;0;0;19;2;1;"49";"49007";2;1;0
4;1;1;1952;5;1;0;0;20;11;1;"972";"97213";1;1;0
4;1;1;2000;5;1;0;0;15;2;2;"75";"75116";2;1;0
4;80;2;1991;1;0;0;1;19;4;3;"69";"69034";2;1;0
4;1;2;1988;4;0;0;0;18;4;1;"87";"87085";2;0;0
4;1;1;1981;5;1;0;0;16;4;1;"87";"87085";2;1;0
3;80;2;1978;0;0;0;0;22;1;2;"78";"78646";2;0;0
4;1;1;1937;5;1;0;0;18;4;1;"67";"67482";2;0;0
3;1;1;1947;5;1;0;0;18;4;1;"60";"60159";1;1;0
4;1;1;1968;1;1;0;0;26;12;1;"69";"69383";2;0;0
4;1;1;2006;5;0;0;0;25;12;1;"87";"87085";2;1;0
3;1;2;1985;0;1;0;0;26;12;3;"72";"72181";2;1;0
4;1;1;2009;5;1;0;0;17;4;1;"37";"37261";2;0;0
4;1;2;2002;1;1;0;0;18;4;1;"37";"37261";2;1;0
4;1;2;2000;5;1;0;0;12;4;1;"37";"37261";2;0;0
4;1;2;1992;5;0;0;0;26;12;1;"15";"15014";2;1;0
4;80;1;1989;5;0;0;1;19;4;1;"33";"33063";2;1;0
4;80;2;1971;1;1;0;0;19;4;1;"29";"29019";2;1;0
4;1;1;1994;0;1;0;0;19;4;1;"25";"25056";2;0;0
4;1;2;1994;0;0;0;1;20;4;3;"13";"13201";2;0;0
3;1;1;1948;5;1;0;0;7;4;1;"11";"11262";2;0;0
4;1;1;1985;9;1;0;0;26;12;3;"75";"75112";2;0;0
4;1;1;2000;1;1;0;0;19;4;1;"75";"75105";2;0;0
4;1;1;1995;1;0;0;1;19;4;1;"75";"75119";2;1;0
4;80;1;1979;1;1;0;0;26;12;1;"75";"75111";2;1;0
4;1;1;1992;9;1;0;0;26;12;2;"75";"75108";2;1;0
4;1;1;1994;5;0;0;0;19;4;1;"75";"75114";2;0;0
4;80;1;1995;9;0;0;1;19;4;3;"75";"75108";2;0;0
4;1;1;1958;0;1;0;0;5;9;1;"44";"44109";2;0;0
4;1;1;2008;5;1;0;0;29;6;1;"66";"66136";2;0;0
4;1;2;1961;0;1;0;0;3;9;1;"44";"44162";2;0;0
3;1;1;1956;5;0;0;0;30;1;1;"01";"01348";1;1;0
4;1;2;1985;0;1;0;0;2;9;1;"44";"44109";2;0;0
4;1;1;1997;0;1;0;0;19;4;1;"92";"92024";2;0;0
3;1;1;1969;1;0;0;1;1;2;1;"60";"60368";2;0;0
4;1;1;2010;5;1;0;0;27;12;1;"39";"39013";2;0;0
4;1;1;1997;5;1;0;0;2;2;1;"64";"64472";1;1;0
4;80;2;2007;0;1;0;0;9;9;2;"974";"97411";2;1;0
4;1;1;1979;5;0;0;0;20;4;1;"974";"97404";1;1;0
4;1;1;1954;5;0;0;0;20;4;1;"974";"97404";1;1;0
3;1;1;1962;5;0;0;0;20;4;1;"974";"97404";1;1;0
3;1;1;1961;5;0;0;0;20;4;1;"974";"97404";1;1;0
4;1;1;1995;5;0;0;0;8;9;1;"87";"87085";2;1;0
3;1;2;2019;5;1;0;0;17;4;1;"47";"47065";2;1;0
3;80;2;1949;3;1;0;0;27;12;1;"34";"34033";2;0;0
3;1;1;1940;3;1;0;0;2;2;2;"31";"31135";2;0;0
4;1;1;1973;5;1;0;0;2;2;3;"14";"14530";1;1;0
4;1;1;1999;5;1;0;0;31;1;1;"69";"69388";2;0;0
4;1;1;2005;9;0;0;1;8;9;3;"51";"51454";2;0;0
2;1;1;1940;5;0;0;1;8;9;1;"49";"49246";2;0;0
4;1;1;2010;2;1;0;0;9;9;1;"35";"35238";2;1;0
3;1;2;2004;5;1;0;0;30;1;3;"67";"67482";2;0;0
4;1;1;1952;0;1;0;0;31;1;1;"64";"64445";2;0;0
4;80;1;1968;1;1;0;0;31;1;3;"64";"64445";1;0;1
4;1;1;2003;1;1;0;0;30;1;3;"54";"54395";2;1;0
4;1;1;1991;5;0;0;0;31;1;1;"37";"37261";2;0;0
3;1;2;1981;1;1;0;0;31;1;2;"35";"35238";2;1;1
4;1;2;1997;9;0;0;0;9;9;1;"75";"75111";2;0;0
4;1;1;1970;9;1;0;0;9;9;1;"75";"75108";2;0;0
4;1;1;1997;1;1;0;0;9;9;1;"75";"75101";2;0;0
4;1;2;1984;5;0;0;1;4;8;1;"14";"14325";2;1;0
4;1;1;1999;0;1;0;0;9;9;1;"93";"93062";2;0;0
3;1;1;1975;0;1;0;0;1;2;3;"13";"13208";2;0;0
3;1;1;2007;5;1;0;0;25;12;2;"80";"80294";1;0;1
2;1;2;1991;1;0;1;0;30;1;1;"75";"75108";2;1;0
4;1;2;1972;0;0;0;0;9;9;1;"92";"92012";2;1;0
4;1;2;1996;9;1;0;0;31;1;3;"75";"75111";2;0;0
4;80;1;1990;5;1;0;0;29;1;3;"75";"75117";2;0;0
4;1;1;1981;1;1;0;0;30;1;2;"75";"75115";2;0;0
4;1;1;1991;4;1;0;0;31;1;1;"75";"75102";2;0;0
4;80;1;1954;5;1;0;0;10;9;1;"83";"83036";2;1;0
4;80;1;1989;5;1;0;0;2;8;1;"2A";"2A004";2;1;0
4;1;1;1942;0;1;0;0;31;7;1;"80";"80021";2;0;0
2;1;1;1952;5;1;0;0;10;9;1;"53";"53097";1;1;0
4;1;1;1954;5;1;0;0;10;9;1;"30";"30021";1;0;0
2;1;1;1944;5;1;0;0;10;9;1;"66";"66213";2;0;0
3;1;2;2018;2;1;0;0;10;9;1;"42";"42261";2;0;0
4;80;2;1983;0;1;0;0;1;8;1;"35";"35238";2;1;0
3;1;1;1986;9;1;0;0;1;2;1;"73";"73215";1;0;0
3;80;1;1943;0;1;0;0;2;8;1;"11";"11069";2;0;0
3;1;2;1997;1;0;0;1;30;1;3;"69";"69387";2;0;0
3;1;1;1984;5;1;0;0;1;8;1;"75";"75118";2;1;0
4;1;1;1980;5;1;0;0;2;8;1;"75";"75113";2;0;0
4;1;1;1986;5;0;0;0;2;8;3;"94";"94080";2;0;0
4;1;1;1971;1;0;0;0;2;8;1;"92";"92020";2;1;0
4;1;1;1998;1;0;0;0;2;8;1;"92";"92020";2;0;0
3;1;1;1982;5;0;0;0;23;7;1;"63";"63123";2;1;0
3;1;1;2005;5;1;0;0;30;7;2;"974";"97422";2;0;0
4;1;1;2003;5;1;0;0;8;7;1;"56";"56194";2;1;0
4;1;1;1959;5;0;0;0;3;8;1;"89";"89378";1;0;0
4;1;1;1954;5;0;0;0;18;7;1;"29";"29003";1;1;1
3;1;2;1954;5;1;0;0;31;7;1;"09";"09329";1;1;0
4;1;2;1993;0;1;0;0;30;5;3;"44";"44109";2;0;0
3;1;1;1952;5;1;0;0;1;8;1;"85";"85001";2;0;0
3;80;2;1970;0;0;0;0;29;5;1;"07";"07102";2;1;0
4;1;2;1966;1;1;0;0;29;5;1;"75";"75118";2;0;0
4;80;1;1978;5;1;0;0;29;5;1;"75";"75117";2;0;0
4;1;1;1992;1;1;0;0;29;5;1;"75";"75113";2;0;0
4;80;1;1984;9;0;0;0;29;5;2;"75";"75114";2;1;0
4;1;1;1994;1;0;0;0;29;5;1;"75";"75110";2;0;0
4;1;2;1964;9;1;0;0;29;5;1;"75";"75107";2;1;0
4;80;1;1990;4;1;0;0;29;5;1;"75";"75101";2;0;0
4;1;2;1996;1;0;0;1;28;5;3;"93";"93064";2;0;0
4;1;2;1980;0;1;0;0;29;5;1;"93";"93010";2;0;0
4;1;1;2005;5;0;0;1;26;5;1;"24";"24448";2;0;0
4;1;1;2012;5;1;0;0;18;5;1;"25";"25228";2;1;0
2;1;1;1957;5;1;0;0;29;5;1;"64";"64291";1;1;0
4;1;1;1971;5;1;0;0;29;5;1;"64";"64291";1;1;0
3;1;1;1980;1;1;0;0;28;5;1;"973";"97311";2;0;0
3;80;1;1965;1;0;0;0;30;4;1;"01";"01160";1;1;0
4;1;2;1998;1;1;0;0;27;5;1;"974";"97407";1;1;0
3;1;1;1963;5;0;0;0;14;10;1;"31";"31033";2;0;0
4;80;1;1968;1;1;0;0;28;5;1;"72";"72181";2;0;0
2;1;2;1972;0;0;0;0;28;5;1;"67";"67482";2;0;0
3;1;2;1966;1;1;0;0;27;5;1;"34";"34003";2;0;0
4;1;1;1992;1;1;0;0;28;5;1;"29";"29019";2;1;0
3;1;1;1990;0;0;0;0;11;10;1;"29";"29042";2;0;0
4;1;1;2019;5;1;0;0;28;5;1;"03";"03190";2;0;0
4;80;1;1980;4;1;0;0;28;5;1;"75";"75119";2;1;0
4;80;1;1983;4;1;0;0;28;5;1;"75";"75119";2;1;0
4;1;2;1977;1;0;0;0;28;5;1;"75";"75117";2;0;0
4;1;1;1973;5;1;0;0;13;10;1;"77";"77058";1;1;0
3;1;1;1991;0;1;0;0;13;10;3;"44";"44143";2;0;0
4;1;1;1977;0;1;0;0;13;10;1;"22";"22278";2;1;0
4;1;1;1969;5;1;0;0;13;10;1;"03";"03101";1;1;0
4;1;2;2008;9;1;0;0;13;10;3;"75";"75115";2;0;0
3;1;1;1953;9;0;0;0;13;10;1;"75";"75113";2;0;0
4;80;1;2001;5;1;0;0;13;10;1;"75";"75110";2;0;0
3;1;1;1995;5;1;0;0;13;10;3;"94";"94002";2;0;0
4;80;1;1943;9;1;0;0;13;10;1;"92";"92050";2;1;0
3;1;1;1965;5;0;0;0;13;10;1;"31";"31145";2;1;0
3;80;1;1983;5;1;0;0;13;10;1;"78";"78380";2;0;0
4;1;1;1999;0;1;0;0;14;10;2;"13";"13027";1;1;0
4;1;1;1970;0;1;0;0;13;10;1;"50";"50505";1;1;1
4;1;1;1987;5;0;0;0;13;3;3;"75";"75101";2;0;0
4;1;1;1985;1;0;0;0;12;3;1;"75";"75101";2;0;0
4;1;1;1987;0;1;0;0;3;3;1;"94";"94058";2;0;0
4;1;2;1976;0;0;0;0;13;3;1;"94";"94003";2;0;0
3;1;1;1990;5;1;0;0;13;3;1;"27";"27304";2;1;0
4;1;1;1990;1;1;0;0;1;7;1;"92";"92026";2;1;0
4;1;1;1950;5;1;0;0;1;7;1;"17";"17245";1;1;0
4;1;1;1988;1;0;0;0;2;7;1;"68";"68023";2;0;0
3;1;2;1955;5;0;0;0;30;6;1;"65";"65460";2;1;0
4;1;1;1986;1;1;0;0;11;3;1;"95";"95598";2;1;0
4;1;1;2005;0;1;0;0;12;3;1;"84";"84007";2;0;0
4;1;1;1993;9;1;0;0;11;3;1;"68";"68224";2;0;0
4;1;1;1985;5;1;0;0;11;3;1;"64";"64102";2;0;0
4;1;1;2009;2;1;0;0;11;3;1;"45";"45147";2;0;0
4;1;1;2005;0;1;0;0;22;6;1;"44";"44162";2;0;0
4;1;1;1972;0;0;0;0;24;5;1;"44";"44109";2;0;0
4;1;1;2002;1;1;0;0;11;3;3;"75";"75112";2;0;0
4;1;2;2008;9;1;0;0;12;3;1;"75";"75109";2;0;0
4;1;1;1955;3;0;0;0;30;6;1;"56";"56260";2;1;0
4;1;1;1954;5;0;0;0;29;6;1;"37";"37261";2;0;0
4;1;1;1974;5;1;0;0;30;6;1;"05";"05023";2;1;0
4;1;1;1982;1;1;0;0;20;11;1;"78";"78638";2;1;0
4;1;1;1973;5;0;0;0;30;6;1;"75";"75115";2;1;0
4;1;2;1997;1;1;0;0;30;6;1;"75";"75112";2;0;0
4;1;1;1963;5;0;0;0;30;6;1;"75";"75112";2;1;0
4;1;1;1981;5;0;0;0;30;6;1;"75";"75112";2;1;0
4;1;1;2006;5;0;0;0;30;6;1;"75";"75112";2;1;0
4;80;1;1967;5;0;0;0;28;6;2;"75";"75101";2;0;0
3;1;1;1939;5;0;0;0;30;10;1;"55";"55545";2;1;0
4;1;1;1997;0;1;0;0;20;11;1;"51";"51454";2;0;0
4;1;1;1998;5;1;0;0;30;6;1;"92";"92012";2;0;0
4;1;2;1950;5;1;0;0;20;11;1;"35";"35055";2;1;0
3;1;1;1968;0;0;0;0;26;6;1;"67";"67073";1;0;0
2;1;2;1950;0;1;0;0;20;11;3;"31";"31555";2;0;0
4;1;2;1986;5;0;0;0;26;6;1;"56";"56078";1;0;0
3;1;1;1974;0;1;0;0;1;7;1;"56";"56179";1;0;0
3;1;1;1947;5;1;0;0;29;6;1;"49";"49362";2;0;0
4;1;2;1994;9;1;0;0;20;11;1;"75";"75116";2;1;0
3;1;1;1960;5;1;0;0;29;6;1;"38";"38272";1;1;0
4;1;1;2004;4;1;0;0;17;11;3;"94";"94041";2;0;0
4;1;1;1971;5;1;0;0;30;6;1;"38";"38001";2;1;0
4;80;2;1994;9;1;0;0;20;11;1;"93";"93051";2;1;0
3;1;1;1983;5;0;0;0;1;7;1;"26";"26113";2;0;0
4;1;1;1985;1;1;0;0;20;11;1;"92";"92046";2;1;0
4;1;2;1972;1;0;0;0;20;11;1;"92";"92012";2;1;0
4;1;2;1960;5;0;0;0;18;11;2;"22";"22046";1;1;0
3;1;1;1954;5;0;0;0;18;11;2;"22";"22046";1;1;0
4;1;1;1971;1;0;0;0;20;11;2;"29";"29204";2;1;0
2;1;1;1945;5;0;0;0;20;11;2;"29";"29234";1;1;0
2;1;2;1963;5;0;0;0;17;9;1;"24";"24193";1;0;0
4;1;1;1978;0;1;0;0;19;11;1;"974";"97416";1;1;0
4;1;1;2004;2;1;0;0;19;11;2;"69";"69029";2;0;0
4;1;1;1969;0;1;0;0;18;11;1;"54";"54547";2;0;0
4;1;1;1993;5;1;0;0;17;2;3;"67";"67482";2;0;0
4;1;1;1978;0;1;0;0;17;4;1;"80";"80021";2;0;0
4;1;2;2003;0;1;0;0;11;12;2;"44";"44109";2;0;0
4;1;1;2011;5;1;0;0;18;4;1;"69";"69259";2;1;0
4;1;1;1977;5;1;0;0;17;4;3;"67";"67482";2;0;0
4;1;1;1996;0;1;0;0;17;4;1;"56";"56121";2;0;0
4;1;1;1979;0;1;0;0;23;12;2;"64";"64445";2;0;0
4;1;1;1980;1;1;0;0;18;4;1;"45";"45285";2;1;0
4;1;2;1997;1;1;0;0;17;4;1;"45";"45234";2;0;0
4;1;1;2012;2;0;1;0;16;4;1;"41";"41018";2;0;0
3;80;2;1965;5;1;0;0;18;4;1;"33";"33529";2;0;0
4;1;1;1974;1;1;0;0;30;1;3;"60";"60175";2;0;1
3;1;1;1945;5;1;0;0;30;1;1;"59";"59410";2;0;0
3;1;1;2001;0;1;0;0;9;4;1;"13";"13004";2;0;0
4;1;2;1972;5;1;0;0;29;1;2;"49";"49246";2;0;0
4;1;1;1977;0;1;0;0;8;9;1;"971";"97101";1;0;0
4;1;1;1948;0;1;0;0;30;1;1;"38";"38169";2;0;0
4;1;2;1999;1;0;0;0;18;4;1;"75";"75110";2;1;0
3;1;1;1988;0;1;0;0;8;9;1;"81";"81065";2;1;0
4;80;1;2003;1;0;0;0;18;4;1;"75";"75108";2;0;0
4;1;2;1996;5;1;0;0;23;12;1;"75";"75109";2;0;0
4;1;1;1976;1;1;0;0;18;4;1;"75";"75103";2;0;0
4;80;2;2004;1;1;0;0;29;1;3;"29";"29019";2;0;0
4;80;2;2001;2;1;0;0;17;4;1;"75";"75101";2;0;0
4;1;1;1998;0;1;0;0;23;12;1;"94";"94017";2;1;0
4;1;1;1978;0;1;0;0;8;9;3;"38";"38185";2;0;0
4;1;1;1980;1;1;0;0;24;12;3;"92";"92002";2;1;0
4;1;2;1989;5;0;0;1;30;1;3;"75";"75111";2;0;0
4;1;2;1987;1;0;0;0;29;1;3;"75";"75101";2;0;0
2;1;1;1952;5;1;0;0;18;4;1;"31";"31547";1;1;0
4;1;1;2012;5;1;0;0;25;12;1;"66";"66217";2;0;0
3;80;1;1966;5;0;0;0;23;12;1;"27";"27397";1;0;0
4;1;1;1997;1;1;0;0;30;1;3;"92";"92026";2;1;0
4;1;1;2001;5;1;0;0;7;9;3;"75";"75115";2;0;0
4;1;1;1954;5;0;1;0;31;1;2;"51";"51423";1;0;1
4;80;2;1998;0;1;0;0;14;6;1;"93";"93027";2;0;0
2;1;1;1949;5;0;0;0;27;1;1;"67";"67368";1;1;0
3;1;1;1951;5;1;0;0;9;4;2;"44";"44110";1;0;0
4;1;1;1970;5;0;0;0;8;9;1;"42";"42260";2;1;0
4;1;1;1971;5;0;0;0;8;9;1;"42";"42260";2;1;0
3;1;2;1960;5;1;0;0;27;2;1;"45";"45155";2;0;1
3;1;1;1969;5;0;0;0;7;9;1;"14";"14535";2;1;0
4;1;1;1963;5;1;0;0;7;9;2;"90";"90041";2;1;0
3;1;2;2007;5;0;0;1;3;8;1;"63";"63038";1;1;0
3;1;1;1963;5;1;0;0;20;12;2;"02";"02722";2;1;0
4;1;1;1990;9;0;0;0;23;12;3;"75";"75105";2;1;0
4;1;2;1970;9;0;0;1;23;12;3;"75";"75117";2;0;0
4;1;1;1984;0;1;0;0;29;1;3;"69";"69266";2;1;0
4;1;1;1961;5;0;0;0;23;12;1;"75";"75116";2;1;0
4;1;1;1991;5;0;0;0;23;12;1;"75";"75116";2;1;0
4;80;1;1994;5;0;0;0;22;12;3;"75";"75104";2;0;0
4;1;2;1974;0;1;0;0;16;12;1;"94";"94033";2;0;0
4;1;2;1991;0;0;0;0;26;1;3;"56";"56121";2;0;0
3;1;1;1952;5;1;0;0;29;1;1;"35";"35238";2;1;0
2;80;1;1955;0;0;1;0;1;8;1;"2A";"2A004";2;0;0
3;1;1;1989;5;1;0;0;9;9;2;"55";"55122";1;1;0
3;1;1;1964;5;1;0;0;26;7;1;"73";"73011";2;1;0
4;80;1;1980;1;0;1;0;31;7;1;"69";"69259";2;1;0
4;80;1;1956;5;1;0;0;28;1;1;"75";"75101";2;0;0
4;1;1;1967;1;1;0;0;29;1;2;"94";"94003";2;1;0
4;1;1;2006;0;1;0;0;1;8;1;"61";"61006";2;0;0
4;1;2;1977;5;0;0;0;7;9;1;"80";"80182";1;1;0
4;1;1;1983;1;1;0;0;1;8;1;"56";"56260";2;0;0
4;1;1;1991;0;1;0;0;31;7;1;"19";"19031";2;1;0
4;1;2;1947;5;1;0;0;31;7;1;"14";"14117";2;0;0
3;1;1;1966;5;0;0;0;7;9;1;"67";"67482";2;0;0
4;1;1;1999;0;1;0;0;6;9;1;"67";"67482";2;0;0
4;1;1;2004;5;0;1;0;1;8;1;"75";"75113";2;1;0
4;1;2;1992;5;0;0;1;1;8;3;"75";"75111";2;0;0
4;1;1;1989;0;0;0;1;31;7;1;"94";"94042";2;0;0
4;1;1;1994;0;0;0;0;1;8;3;"94";"94018";1;0;0
4;1;2;1961;1;1;0;0;1;8;1;"92";"92044";2;1;0
4;1;2;1980;3;0;0;0;2;8;1;"76";"76312";2;1;0
4;80;1;1994;1;1;0;0;28;5;1;"75";"75113";2;1;0
4;1;1;2005;5;1;0;0;28;5;1;"75";"75111";2;0;0
4;80;2;1995;4;0;0;0;28;5;1;"75";"75110";2;0;0
4;1;2;1988;9;1;0;0;28;5;1;"75";"75108";2;0;0
3;1;1;2005;3;1;0;0;12;7;1;"07";"07334";2;0;0
3;1;1;2008;5;1;0;0;24;7;1;"27";"27033";1;1;0
